,business_id,date,review_id,stars_x,text,user_id,address,categories,city,latitude,longitude,name,postal_code,review_count,stars_y,state,sentiments
220750,4CxF8c3MB7VAdY8zFb2cZQ,2013-10-01 18:39:27,uhdMS-EG3D_2QRsadFPdiw,5.0,"Having a pink box gets a girl a lot of attention!

As do Voodoo Doughnuts innuendos.  And they are very well marketed; the magic, IS indeed in the hole.

My top 3 favorites are: 
Maple Bacon Bar- those flavors go so perfectly together.
Gay Bar-  There are fruit loops on this donut. 
Grape Ape- lavender and grape!  Oh yes yes.  I love these flavors together too. 

The best thing about these donuts is the fact that they are always FRESH.  The dough practically melts in my mouth.  

Today it was raining and there was absolutely no line.  Usually I can see it from a mile away.  I call it the VDL: Visible Doughnut Line.   But today- none.  I had reached Mecca.  Through the wind and the rain.  Donning a broken umbrella.  And it was worth it, every step of he way. 

Best conversation from strangers: 
Homeless Man: ""You have a pink box."" Me: ""I am well aware."" Homeless man: ""You have some sugar on your chin."" Me: ""I was unaware, but I think I'll just keep it there. Thanks, though."" Homeless Man: ""Have a great day.""

Second best conversation- Lady on hotel elevator: ""Oh my! Voodoo donuts! I hear all about those on the food network! Is it worth the walk? How far is it? How many donuts are in that box? Do you work for the airlines?"" Me: ""Yes, .7 miles according to my phone, 13, yes.""

Needless to say, I love this place.  It sends me to Donut Nirvana.  

PS-  How do you spell doughnut/donut?",DZO2lmlHi41X19g9U44I1w,22 SW 3rd Ave,"Local Flavor, Food, Donuts, Wedding Chapels, Event Planning & Services, Bakeries, Restaurants, Breakfast & Brunch",Portland,45.52261201140001,-122.67308361139999,Voodoo Doughnut - Old Town,97204,9185,3.5,OR,1
220771,4CxF8c3MB7VAdY8zFb2cZQ,2017-06-03 16:57:16,qDB4Jtaknmq9E1ZMzu9Tew,4.0,"Had to stop here during my first trip to Portland and I'm a fan. We wanted to try Blue Star first but they were sold out for the day, so we headed over to Voodoo. The line was pretty long but moved at a good pace. Good stuff, Voodoo is a win!",Oa7KgrLhAfT3L8NxcBHLVQ,22 SW 3rd Ave,"Local Flavor, Food, Donuts, Wedding Chapels, Event Planning & Services, Bakeries, Restaurants, Breakfast & Brunch",Portland,45.52261201140001,-122.67308361139999,Voodoo Doughnut - Old Town,97204,9185,3.5,OR,1
220891,4CxF8c3MB7VAdY8zFb2cZQ,2016-01-03 18:29:45,PTNxRF6peDQbbW5iKcX2Ug,3.0,"I stopped by here with my wife whenever we were in Portland.  It seems like everyone has heard of Voodoo doughnuts and wants to give them a try.  So it wasn't surprising that there was a huge line outside the shop whenever we go there.  Thankfully that long line doesn't take too long to get through.  Whenever you finally make it into the shop you are able to see a pretty nice space.  It was brightly colored with lots of photos on the wall and had a cool chandelier type light.  By the time we got up to the spot to order we had already made our selections long before.  So it was with great sadness that they told me that they were out of the lemon chiffon that I wanted.  As a quick backup selection I ended up ordering the maple bacon bar.  We then made it to the register and paid our cash (it's a cash only place) before heading outside to sit at one of their tables.  The doughnut portion of my bar ended up being fresh and really good while I also enjoyed the bacon.  What I didn't enjoy as much was the maple frosting which i found to be a bit too sweet for me.

The bottom line for me is that I would head back here again in the future.  Hopefully the next time they will have the lemon chiffon and I can leave a bit more impressed.",4m9NXICYBC5i9t4aTt-I6w,22 SW 3rd Ave,"Local Flavor, Food, Donuts, Wedding Chapels, Event Planning & Services, Bakeries, Restaurants, Breakfast & Brunch",Portland,45.52261201140001,-122.67308361139999,Voodoo Doughnut - Old Town,97204,9185,3.5,OR,2
220927,4CxF8c3MB7VAdY8zFb2cZQ,2011-01-03 07:42:10,O31G9ZkXleu2fTevzIn28A,5.0,"I visited this place twice in one day.  The first time I visited was around noon and there was a long line around the corner.  Not worth the wait as I wanted to explore more of Portland.  Came back again around 11pm, no line this time.  For two people we ended up getting the No Name, Old Dirty Bastard, a regular glazed doughnut, and the maple bacon bar (my favorite!!!).  Of course, we didn't eat it in one sitting though ;)",kHSbWGX8kyrD1YXEvgmAKA,22 SW 3rd Ave,"Local Flavor, Food, Donuts, Wedding Chapels, Event Planning & Services, Bakeries, Restaurants, Breakfast & Brunch",Portland,45.52261201140001,-122.67308361139999,Voodoo Doughnut - Old Town,97204,9185,3.5,OR,1
220930,4CxF8c3MB7VAdY8zFb2cZQ,2016-03-29 22:56:00,2HXRRqnBU8vrDdeNqlrB4g,5.0,Always Good! The people I've met in line have been pretty amazing... We've even gotten Free doughnuts from a person in front of us paying it forward. So we did the same! GrapeApe is our family favorite!,VHmlun4GFevb9CIjby4Cug,22 SW 3rd Ave,"Local Flavor, Food, Donuts, Wedding Chapels, Event Planning & Services, Bakeries, Restaurants, Breakfast & Brunch",Portland,45.52261201140001,-122.67308361139999,Voodoo Doughnut - Old Town,97204,9185,3.5,OR,1
220964,4CxF8c3MB7VAdY8zFb2cZQ,2011-11-29 05:37:45,A3Yz8FT7EsiT213ZaCjcQQ,5.0,"get the ""dirty old bastard"", you won't regret it!:) I tried the maple syrup bacon donut that Anthony Bourdain went crazy over, and I can't say i iked it. It was way too sweet. maybe if they made a ""bacon and eggs"" donut w/ a salty flair I'd like it! how bout that voodoo??",Viq33ttDNdiyR5b6skupsg,22 SW 3rd Ave,"Local Flavor, Food, Donuts, Wedding Chapels, Event Planning & Services, Bakeries, Restaurants, Breakfast & Brunch",Portland,45.52261201140001,-122.67308361139999,Voodoo Doughnut - Old Town,97204,9185,3.5,OR,1
221047,4CxF8c3MB7VAdY8zFb2cZQ,2008-03-19 10:18:59,BxoSQ7wuspYnEBGwtmP96A,5.0,"When Anthony Bourdain says you should try something, I'll go for it. 

Three words: Maple Bacon Doughnut. Yes, I said maple bacon. This sounds gross, but I've got to tell you that it was quite amazing.  The saltiness of the bacon brought out the sweetness of the maple. Yeah, Bourdain got this one right. 

Another thing he got right was the fact that these are highly addictive. I went back the next day for another. It was a staple of my diet the short time I was in Portland.",SIHHfCzt_ryi_vGbd7KNcg,22 SW 3rd Ave,"Local Flavor, Food, Donuts, Wedding Chapels, Event Planning & Services, Bakeries, Restaurants, Breakfast & Brunch",Portland,45.52261201140001,-122.67308361139999,Voodoo Doughnut - Old Town,97204,9185,3.5,OR,1
221105,4CxF8c3MB7VAdY8zFb2cZQ,2013-05-28 07:38:26,iXZfYfYtwoPs2K3UlnO3UQ,4.0,"I did what most other people do when visting a new spot, see where Adam Richman has visited on his past shows (Man vs. Food, peoples). So after all the hype and hearsay, we decided to check this spot out. Love the fact that it is downtown and you get the listen to some whack ass kids trying to sing (yeah, they sucked), but standing in line and people watching was a blast. Some cute chicks, some weird ass cats, and tourists (like me) all waiting for the delicousness of the voodoo doughnuts. I am sold!!! They have some pretty crazy combos and I had to get the dozen cause where else would I get a crunch berry donut. a cocoa puffs donut? a bubble gum donut and the infamous voodoo dude donut! I am serious, this place is damn good and a donut is not a donut people!!! Check it out, cause it really is worth the wait. Peace",cLdDhPaB4YhGrOzSoTL2ww,22 SW 3rd Ave,"Local Flavor, Food, Donuts, Wedding Chapels, Event Planning & Services, Bakeries, Restaurants, Breakfast & Brunch",Portland,45.52261201140001,-122.67308361139999,Voodoo Doughnut - Old Town,97204,9185,3.5,OR,1
221109,4CxF8c3MB7VAdY8zFb2cZQ,2009-05-04 05:18:01,A_Tsk-XI1T5kF1f6YLe0oA,4.0,"preface: i am not a doughnut connoisseur. I cannot remember the last time I had a doughnut.


we went here on a friend's suggestion. the selection is pretty creative. you will find a line out the door. the staff does their best to expedite orders.

the maple and bacon tasted better than it looked, the sweet and salty flavors complemented each other. the Tex-Ass was huge and I had to go for a cup of green afterward to wash down the sugar.
I wanted to ask for the ""Cock - N - Balls"" doughnut  but did not have enough room to fit down my throat. hehehe

overall, as a novelty experience, it was great.",YYO8J2rpk6Mf07LUMyv8tQ,22 SW 3rd Ave,"Local Flavor, Food, Donuts, Wedding Chapels, Event Planning & Services, Bakeries, Restaurants, Breakfast & Brunch",Portland,45.52261201140001,-122.67308361139999,Voodoo Doughnut - Old Town,97204,9185,3.5,OR,1
221177,4CxF8c3MB7VAdY8zFb2cZQ,2010-06-16 23:36:30,ruDAFx2bTB9kBEmUiSYlNQ,5.0,"O. M. G. 

I went into this place with an already well-developed LOVE for doughnuts. When I heard there was a doughnut place that was on the food network and supposedly exceptional RIGHT UP THE ROAD from where I was, there was no stopping me. 

The doughnuts are Freakin delicious! Mmmmm. So bomb. 

They get an extra star for creativity, with doughnuts such as bubble gum, captain crunch, the Gay bar, and even Cock and Balls (although I more than likely would never order it) I thought it was funny.  We got a ""Voo doo Dozen,"" which consists of the counter guy randomly picking different doughnuts for you.  With all the choices, that made life much easier, because I thought I'd never decide. :)

The actual inside wasn't much to speak of. It is a tiny little hole in the wall. They only accept cash, but have an ATM inside. Next time I go to Portland, I for sure will go back for more doughnuts!! I love it when a place lives up to it's reputation.",lwA9VT9CbSrJxHdwyD_JHg,22 SW 3rd Ave,"Local Flavor, Food, Donuts, Wedding Chapels, Event Planning & Services, Bakeries, Restaurants, Breakfast & Brunch",Portland,45.52261201140001,-122.67308361139999,Voodoo Doughnut - Old Town,97204,9185,3.5,OR,1
221242,4CxF8c3MB7VAdY8zFb2cZQ,2014-08-07 19:44:42,tTIscLI4fXzfMaRMeFQD4Q,2.0,"Meh doughnuts... a tourist trap.  Fun ideas though, wish they tasted better.",084TPMOF1VZTFNFycrCc9A,22 SW 3rd Ave,"Local Flavor, Food, Donuts, Wedding Chapels, Event Planning & Services, Bakeries, Restaurants, Breakfast & Brunch",Portland,45.52261201140001,-122.67308361139999,Voodoo Doughnut - Old Town,97204,9185,3.5,OR,3
221295,4CxF8c3MB7VAdY8zFb2cZQ,2009-09-18 03:56:00,98gT8koPzqXNOVa1ePlZOQ,2.0,"Note: If you are going here for vegan doughnuts on a weekend, don't bother. Head over to Sweet Pea Bakery. Support an all vegan bakery with better tasting doughnuts. 

Who do they think they are? The Doughnut Nazi's? Only reason we tried this the first time is because I wanted a vegan doughnut while we were visiting. My husband went to pick them up and when he came back he was a little annoyed. The guy behind the counter was super rude and the line was long. I was surprised that my doughnuts weren't that good and he said neither were his non vegan ones. 

We moved to the Portland area and went again recently after a day walking around town and eating Delicious Thai Cart Food (with awesome service). After waiting in a line for about 30 minutes we get up there and there is only one guy doing the cash register and getting the doughnuts. He's got an attitude like he wishes he wasn't there and he's doing us a favor. We order our doughnuts and I have to scrape the frosting off of mine because it is unbearably sweet. 

Then just today I went down there to get three dozen for my daughters bday tomorrow in class. Line was only about three people out the door. Once I got up to the front there I got a blank stare from a skinny chick that could double as a meth head ( I know I'm being mean). I told her I needed three dozen and I swear she rolled her eyes and sighed. I asked if she had a dozen chocolate glazed vegan doughnuts and she looks at me so perturbed and says ""no"". So I said, OK, how much you got. She actually starts getting them and then realizes that she does have them. Then I point to above them and say and ask for a dozen of the plain glazed. She snaps at me ""are they vegan? If they are, you have to tell me or I'm gonna give you non vegan!"" Again, maybe too much meth? It didn't get much better as I picked the remaining. She took my money when I was done and her ""thanks"" was very phony. I walked out of there and swore they would never get any of my money ever again. 

Now I can imagine if their doughnuts were the best around but they are not. My husband gets the non vegan ones and says Krispy Kreme is much better. The vegan ones aren't that great either. Especially the powder. Made me ill. And I just get the feeling that if they are going to treat me that bad when I'm ordering maybe the doughnuts aren't even vegan. Next time I need vegan doughnuts during the week I'm calling a vegan baker and seeing if they can make them for me. Otherwise, if I really want a doughnut I'll wait for Saturday and go to Sweet Pea.",V-7hIJE9Z-UU7qKRYy6dcw,22 SW 3rd Ave,"Local Flavor, Food, Donuts, Wedding Chapels, Event Planning & Services, Bakeries, Restaurants, Breakfast & Brunch",Portland,45.52261201140001,-122.67308361139999,Voodoo Doughnut - Old Town,97204,9185,3.5,OR,3
221336,4CxF8c3MB7VAdY8zFb2cZQ,2014-07-26 23:29:09,KFQwdaIaM1A49cVDQ1EEDA,2.0,"I have to say I was so excited to be able to go here, after all it was one of the first things that came up when I googled Portland.  Apparently I should have took the time to read some reviews first.  After waiting in line for 25 minutes on a weekday afternoon to get a doughnut, the ordering process was bad, I had no idea what any of them actually were because of the crazy names so had to ask a ton of questions, when all was said and done I walked out with a dozen priced at $24.75 and was ready to experience pure bliss in a pastry, it only took me one bite to realize that the only reason they were popular was the crazy names and the voodoo doughnut.  I got the apple fritter and my mouth was so coated in grease I had to go get a drink to stop from feeling sick.  

In short Save your money and your time, because Krispy Kreme is WAY better.",nPDEt9tFhFms_3RY2vOerw,22 SW 3rd Ave,"Local Flavor, Food, Donuts, Wedding Chapels, Event Planning & Services, Bakeries, Restaurants, Breakfast & Brunch",Portland,45.52261201140001,-122.67308361139999,Voodoo Doughnut - Old Town,97204,9185,3.5,OR,3
221364,4CxF8c3MB7VAdY8zFb2cZQ,2015-07-15 22:18:21,KdKo7Cl3pcKj1otKBVNClA,2.0,"Stale doughnuts and obnoxious employees. If you want to wait in line for forty five minutes to get doughnuts that have been sitting out all day, then stop by.",KAsnGdE-s1N2XyvOAc7hzQ,22 SW 3rd Ave,"Local Flavor, Food, Donuts, Wedding Chapels, Event Planning & Services, Bakeries, Restaurants, Breakfast & Brunch",Portland,45.52261201140001,-122.67308361139999,Voodoo Doughnut - Old Town,97204,9185,3.5,OR,3
221420,4CxF8c3MB7VAdY8zFb2cZQ,2015-01-14 18:48:02,zX0_HpQP1cfseYDD8SC1fw,3.0,"I love the interior of this place. With so many great doughnut places out there though, the line is always the biggest turnoff  to me. I do enjoy the Portland Creme, the voodoo, and the Elvis fritter thingy. It's always a treat when someone is visiting town. Don't forget cash!",S_L2c0otessk9Or1rVijGQ,22 SW 3rd Ave,"Local Flavor, Food, Donuts, Wedding Chapels, Event Planning & Services, Bakeries, Restaurants, Breakfast & Brunch",Portland,45.52261201140001,-122.67308361139999,Voodoo Doughnut - Old Town,97204,9185,3.5,OR,2
